u,v,key,osmid,highway,oneway,length,geometry,name,bridge,width,area,lanes,tunnel,service
770834388,770834513,0,61855816,cycleway,False,13.276,"LINESTRING (37.6353992 55.8536511, 37.63519 55.8536295)",,,,,,,
770834395,770834270,0,61853995,cycleway,False,19.689,"LINESTRING (37.6314802 55.8541828, 37.6317941 55.8541652)",,,,,,,
770834395,770834434,0,61853995,cycleway,False,16.86,"LINESTRING (37.6314802 55.8541828, 37.631214 55.854157)",,,,,,,
770834424,770834382,0,678845254,cycleway,False,12.21,"LINESTRING (37.6301736 55.8507362, 37.6301923 55.8506269)",,,,,,,
770834424,770834546,0,678845254,cycleway,False,28.575,"LINESTRING (37.6301736 55.8507362, 37.6302624 55.8509883)",,,,,,,
770834429,770834300,0,61853995,cycleway,False,11.062,"LINESTRING (37.6343254 55.8535151, 37.6345023 55.853509)",,,,,,,
770834429,770834462,0,61853995,cycleway,False,17.213,"LINESTRING (37.6343254 55.8535151, 37.6340647 55.8535656)",,,,,,,
770834434,770834395,0,61853995,cycleway,False,16.86,"LINESTRING (37.631214 55.854157, 37.6314802 55.8541828)",,,,,,,
770834434,770834557,0,61853995,cycleway,False,34.945,"LINESTRING (37.631214 55.854157, 37.6307147 55.8540148)",,,,,,,
770834458,770834325,0,61853976,cycleway,False,18.85,"LINESTRING (37.6309312 55.8522419, 37.6308666 55.8520763)",,,,,,,
770834462,770834429,0,61853995,cycleway,False,17.213,"LINESTRING (37.6340647 55.8535656, 37.6343254 55.8535151)",,,,,,,
770834462,770834583,0,61853995,cycleway,False,11.678,"LINESTRING (37.6340647 55.8535656, 37.633927 55.8536367)",,,,,,,
770834469,560239214,0,44077494,cycleway,False,19.96,"LINESTRING (37.6298234 55.8525229, 37.6299468 55.8526885)",,,,,,,
770834469,1321449877,0,44077494,cycleway,False,8.843,"LINESTRING (37.6298234 55.8525229, 37.6297644 55.8524506)",,,,,,,
770834490,7250189140,0,61853995,cycleway,False,9.443,"LINESTRING (37.6327674 55.853973, 37.6328947 55.8539271)",,,,,,,
770834490,770834520,0,61853995,cycleway,False,20.798,"LINESTRING (37.6327674 55.853973, 37.6324506 55.854031)",,,,,,,
770834513,770834388,0,61855816,cycleway,False,13.276,"LINESTRING (37.63519 55.8536295, 37.6353992 55.8536511)",,,,,,,
770834513,770834550,0,61855816,cycleway,False,16.098,"LINESTRING (37.63519 55.8536295, 37.6349458 55.8535829)",,,,,,,
770834520,770834490,0,61853995,cycleway,False,20.798,"LINESTRING (37.6324506 55.854031, 37.6327674 55.853973)",,,,,,,
770834520,770834233,0,61853995,cycleway,False,14.65,"LINESTRING (37.6324506 55.854031, 37.6322291 55.8540746)",,,,,,,
770834546,770834424,0,678845254,cycleway,False,28.575,"LINESTRING (37.6302624 55.8509883, 37.6301736 55.8507362)",,,,,,,
770834546,1321445254,0,678845254,cycleway,False,9.459,"LINESTRING (37.6302624 55.8509883, 37.6303195 55.8510671)",,,,,,,
770834550,770834262,0,61853995,cycleway,False,15.051,"LINESTRING (37.6349458 55.8535829, 37.634709 55.8535573)",,,,,,,
770834550,770834513,0,61855816,cycleway,False,16.098,"LINESTRING (37.6349458 55.8535829, 37.63519 55.8536295)",,,,,,,
770834557,770834434,0,61853995,cycleway,False,34.945,"LINESTRING (37.6307147 55.8540148, 37.631214 55.854157)",,,,,,,
770834557,560239229,0,61853995,cycleway,False,20.856,"LINESTRING (37.6307147 55.8540148, 37.6304344 55.8539127)",,,,,,,
770834573,770834294,0,61853976,cycleway,False,17.333,"LINESTRING (37.6306338 55.8517019, 37.6307236 55.8518494)",,,,,,,
770834573,7800854258,0,678845254,cycleway,False,31.121,"LINESTRING (37.6306338 55.8517019, 37.6305543 55.8514256)",,,,,,,
770834583,770834462,0,61853995,cycleway,False,11.678,"LINESTRING (37.633927 55.8536367, 37.6340647 55.8535656)",,,,,,,
770834583,770834202,0,61853995,cycleway,False,12.096,"LINESTRING (37.633927 55.8536367, 37.6337563 55.8536882)",,,,,,,
775713022,634926672,0,62182243,cycleway,False,14.936,"LINESTRING (37.5788431 55.9079965, 37.5788865 55.9081286)",,,,,,,
775713022,4505057524,0,62182243,cycleway,False,31.146,"LINESTRING (37.5788431 55.9079965, 37.578845 55.9077164)",,,,,,,
775713023,4505057524,0,62182243,cycleway,False,30.241,"LINESTRING (37.578828 55.9074446, 37.578845 55.9077164)",,,,,,,
775713023,4505057523,0,62182243,cycleway,False,29.623,"LINESTRING (37.578828 55.9074446, 37.5788316 55.9071782)",,,,,,,
775713024,4505057523,0,62182243,cycleway,False,30.061,"LINESTRING (37.5788227 55.9069079, 37.5788316 55.9071782)",,,,,,,
775713024,775713025,0,62182243,cycleway,False,34.549,"LINESTRING (37.5788227 55.9069079, 37.5788203 55.9065972)",,,,,,,
775713025,775713024,0,62182243,cycleway,False,34.549,"LINESTRING (37.5788203 55.9065972, 37.5788227 55.9069079)",,,,,,,
775713025,775713026,0,62182243,cycleway,False,8.618,"LINESTRING (37.5788203 55.9065972, 37.5788222 55.9065197)",,,,,,,
775713026,775713025,0,62182243,cycleway,False,8.618,"LINESTRING (37.5788222 55.9065197, 37.5788203 55.9065972)",,,,,,,
775713026,945338791,0,62182243,cycleway,False,22.156,"LINESTRING (37.5788222 55.9065197, 37.5788361 55.9063206)",,,,,,,
775713027,945338791,0,62182243,cycleway,False,18.202,"LINESTRING (37.5788978 55.9061606, 37.5788361 55.9063206)",,,,,,,
775713027,775713028,0,62182243,cycleway,False,8.122,"LINESTRING (37.5788978 55.9061606, 37.5789795 55.9061037)",,,,,,,
775713028,775713027,0,62182243,cycleway,False,8.122,"LINESTRING (37.5789795 55.9061037, 37.5788978 55.9061606)",,,,,,,
775713033,1227903959,0,615659698,cycleway,False,17.635,"LINESTRING (37.5848426 55.9067701, 37.5845662 55.906804)",,,,,,,
775713033,641439349,0,615659698,cycleway,False,24.81,"LINESTRING (37.5848426 55.9067701, 37.5852337 55.9067286)",,,,,,,
775713037,641439349,0,78253331,cycleway,False,43.689,"LINESTRING (37.5856901 55.9064304, 37.5852337 55.9067286)",,,,,,,
775713037,945338793,0,78253331,cycleway,False,36.601,"LINESTRING (37.5856901 55.9064304, 37.5860651 55.9061771)",,,,,,,
777417282,777417371,0,679858410,cycleway,False,17.206,"LINESTRING (37.6504947 55.8373937, 37.6504547 55.8375468)",,,,,,,
777417282,346109686,0,679858410,cycleway,False,24.202,"LINESTRING (37.6504947 55.8373937, 37.6506303 55.8371898)",,,,,,,
777417345,7844105046,0,679858410,cycleway,False,10.606,"LINESTRING (37.6504265 55.8378754, 37.6503673 55.8379648)",,,,,,,
777417345,777417387,0,679858410,cycleway,False,18.514,"LINESTRING (37.6504265 55.8378754, 37.6504734 55.837711)",,,,,,,
777417371,777417387,0,679858410,cycleway,False,18.296,"LINESTRING (37.6504547 55.8375468, 37.6504734 55.837711)",,,,,,,
777417371,777417282,0,679858410,cycleway,False,17.206,"LINESTRING (37.6504547 55.8375468, 37.6504947 55.8373937)",,,,,,,
777417382,2429552884,0,840818319,cycleway,False,32.102,"LINESTRING (37.6539607 55.833928, 37.6538514 55.8342101)",,,,,,,
777417387,777417345,0,679858410,cycleway,False,18.514,"LINESTRING (37.6504734 55.837711, 37.6504265 55.8378754)",,,,,,,
777417387,777417371,0,679858410,cycleway,False,18.296,"LINESTRING (37.6504734 55.837711, 37.6504547 55.8375468)",,,,,,,
777417394,1438250606,0,840818320,cycleway,False,7.12,"LINESTRING (37.6509302 55.8367112, 37.650923 55.8367751)",,,,,,,
777417394,346109685,0,840818320,cycleway,False,6.507,"LINESTRING (37.6509302 55.8367112, 37.6509522 55.836654)",,,,,,,
777447447,3084654429,0,303957897,cycleway,False,13.035,"LINESTRING (37.6575292 55.8777395, 37.6575964 55.8778505)",,,,,,,
777447447,4938975063,0,303957895,path,False,13.468,"LINESTRING (37.6575292 55.8777395, 37.6575057 55.8776191)",,,,,,,
777447549,3084654436,0,303957897,cycleway,False,27.561,"LINESTRING (37.6590901 55.8807482, 37.6588571 55.8805376)",,,,,,,
777447549,3085977260,0,304079127,cycleway,False,8.079,"LINESTRING (37.6590901 55.8807482, 37.6592195 55.880745)",,,,,,,
781009364,781009592,0,338214551,cycleway,False,44.3,"LINESTRING (37.6970229 55.6241893, 37.6975526 55.6244525)",,,2,,,,
781009364,781009541,0,338214551,cycleway,False,22.727,"LINESTRING (37.6970229 55.6241893, 37.696739 55.6240625)",,,2,,,,
781009378,781009655,0,338214551,cycleway,False,36.807,"LINESTRING (37.696127 55.6236011, 37.6964711 55.6238691)",,,2,,,,
781009378,781009494,0,338214551,cycleway,False,38.212,"LINESTRING (37.696127 55.6236011, 37.6958514 55.6232947)",,,2,,,,
781009481,4220087263,0,338214551,cycleway,False,8.136,"LINESTRING (37.6982576 55.6247194, 37.6983744 55.6247511)",,,2,,,,
781009481,781009592,0,338214551,cycleway,False,53.29,"LINESTRING (37.6982576 55.6247194, 37.6975526 55.6244525)",,,2,,,,
781009494,781009378,0,338214551,cycleway,False,38.212,"LINESTRING (37.6958514 55.6232947, 37.696127 55.6236011)",,,2,,,,
781009494,781009919,0,338214551,cycleway,False,44.668,"LINESTRING (37.6958514 55.6232947, 37.695646 55.6229101)",,,2,,,,
781009538,2379291066,0,338214551,cycleway,False,75.207,"LINESTRING (37.7067169 55.626097, 37.7078715 55.6262773)",,,2,,,,
781009538,3717191611,0,338214551,cycleway,False,56.649,"LINESTRING (37.7067169 55.626097, 37.7058473 55.625961)",,,2,,,,
781009541,781009364,0,338214551,cycleway,False,22.727,"LINESTRING (37.696739 55.6240625, 37.6970229 55.6241893)",,,2,,,,
781009541,781009655,0,338214551,cycleway,False,27.301,"LINESTRING (37.696739 55.6240625, 37.6964711 55.6238691)",,,2,,,,
781009581,781009742,0,338214551,cycleway,False,90.536,"LINESTRING (37.7005876 55.6251443, 37.7019799 55.6253564)",,,2,,,,
781009581,781010007,0,338214551,cycleway,False,49.328,"LINESTRING (37.7005876 55.6251443, 37.699833 55.6250207)",,,2,,,,
781009592,781009481,0,338214551,cycleway,False,53.29,"LINESTRING (37.6975526 55.6244525, 37.6982576 55.6247194)",,,2,,,,
781009592,781009364,0,338214551,cycleway,False,44.3,"LINESTRING (37.6975526 55.6244525, 37.6970229 55.6241893)",,,2,,,,
781009601,781009766,0,338214551,cycleway,False,63.783,"LINESTRING (37.6951744 55.621574, 37.6953426 55.6221397)",,,2,,,,
781009601,828666176,0,338214551,cycleway,False,25.409,"LINESTRING (37.6951744 55.621574, 37.695117 55.6213478)",,,2,,,,
781009638,3039921622,0,338214551,cycleway,False,9.298,"LINESTRING (37.6988655 55.6248779, 37.6990062 55.624904)",,,2,,,,
781009638,3039921618,0,338214551,cycleway,False,4.812,"LINESTRING (37.6988655 55.6248779, 37.698794 55.6248623)",,,2,,,,
781009655,781009541,0,338214551,cycleway,False,27.301,"LINESTRING (37.6964711 55.6238691, 37.696739 55.6240625)",,,2,,,,
781009655,781009378,0,338214551,cycleway,False,36.807,"LINESTRING (37.6964711 55.6238691, 37.696127 55.6236011)",,,2,,,,
781009720,781009986,0,166261089,cycleway,False,5.454,"LINESTRING (37.6952992 55.619874, 37.6953179 55.6199219)",,,4,,,,
781009720,2379291063,0,166261089,cycleway,False,5.448,"LINESTRING (37.6952992 55.619874, 37.6952261 55.6198476)",,,4,,,,
781009742,781009976,0,338214551,cycleway,False,152.987,"LINESTRING (37.7019799 55.6253564, 37.7043284 55.6257235)",,,2,,,,
781009742,781009581,0,338214551,cycleway,False,90.536,"LINESTRING (37.7019799 55.6253564, 37.7005876 55.6251443)",,,2,,,,
781009754,3039921615,0,338214551,cycleway,False,5.579,"LINESTRING (37.6985411 55.6247964, 37.6986218 55.6248174)",,,2,,,,
781009754,4220087263,0,338214551,cycleway,False,11.615,"LINESTRING (37.6985411 55.6247964, 37.6983744 55.6247511)",,,2,,,,
781009766,781010030,0,338214551,cycleway,False,30.057,"LINESTRING (37.6953426 55.6221397, 37.6954438 55.6224039)",,,2,,,,
781009766,781009601,0,338214551,cycleway,False,63.783,"LINESTRING (37.6953426 55.6221397, 37.6951744 55.621574)",,,2,,,,
781009835,3305600255,0,166261089,cycleway,False,5.445,"LINESTRING (37.6950947 55.6198996, 37.6951413 55.6198583)",,,4,,,,
781009835,781010039,0,166261089,cycleway,False,3.995,"LINESTRING (37.6950947 55.6198996, 37.6951018 55.6199353)",,,4,,,,
781009876,1623529779,0,338214551,cycleway,False,21.95,"LINESTRING (37.6951873 55.620214, 37.6951123 55.6204068)",,,2,,,,
781009876,3452856701,0,338214551,cycleway,False,22.287,"LINESTRING (37.6951873 55.620214, 37.6952751 55.6200198)",,,2,,,,
781009919,781009494,0,338214551,cycleway,False,44.668,"LINESTRING (37.695646 55.6229101, 37.6958514 55.6232947)",,,2,,,,
781009919,781036223,0,338214551,cycleway,False,14.669,"LINESTRING (37.695646 55.6229101, 37.6955809 55.6227834)",,,2,,,,
781009976,3717191611,0,338214551,cycleway,False,98.946,"LINESTRING (37.7043284 55.6257235, 37.7058473 55.625961)",,,2,,,,
781009976,781009742,0,338214551,cycleway,False,152.987,"LINESTRING (37.7043284 55.6257235, 37.7019799 55.6253564)",,,2,,,,
781009986,2379291065,0,166261089,cycleway,False,5.455,"LINESTRING (37.6953179 55.6199219, 37.695271 55.6199632)",,,4,,,,
781009986,781009720,0,166261089,cycleway,False,5.454,"LINESTRING (37.6953179 55.6199219, 37.6952992 55.619874)",,,4,,,,
781010007,781009581,0,338214551,cycleway,False,49.328,"LINESTRING (37.699833 55.6250207, 37.7005876 55.6251443)",,,2,,,,
781010007,3039921626,0,338214551,cycleway,False,37.418,"LINESTRING (37.699833 55.6250207, 37.6992534 55.6249423)",,,2,,,,
781010020,2379291108,0,166800965,cycleway,False,9.108,"LINESTRING (37.7275578 55.6280333, 37.72756 55.6279514)",,,2,,,,
781010020,2379291115,0,166800965,cycleway,False,15.045,"LINESTRING (37.7275578 55.6280333, 37.7275575 55.6281686)",,,2,,,,
781010027,828666176,0,338214551,cycleway,False,67.411,"LINESTRING (37.6950356 55.6207433, 37.695117 55.6213478)",,,2,,,,
781010027,1623529750,0,338214551,cycleway,False,8.929,"LINESTRING (37.6950356 55.6207433, 37.6950345 55.620663)",,,2,,,,
781010030,781036223,0,338214551,cycleway,False,43.068,"LINESTRING (37.6954438 55.6224039, 37.6955809 55.6227834)",,,2,,,,
781010030,781009766,0,338214551,cycleway,False,30.057,"LINESTRING (37.6954438 55.6224039, 37.6953426 55.6221397)",,,2,,,,
781010039,781009835,0,166261089,cycleway,False,3.995,"LINESTRING (37.6951018 55.6199353, 37.6950947 55.6198996)",,,4,,,,
781010039,2379291064,0,166261089,cycleway,False,4.161,"LINESTRING (37.6951018 55.6199353, 37.6951441 55.6199641)",,,4,,,,
781036223,781009919,0,338214551,cycleway,False,14.669,"LINESTRING (37.6955809 55.6227834, 37.695646 55.6229101)",,,2,,,,
781036223,781010030,0,338214551,cycleway,False,43.068,"LINESTRING (37.6955809 55.6227834, 37.6954438 55.6224039)",,,2,,,,
781335363,3191709119,0,313260881,cycleway,False,3.562,"LINESTRING (37.7092974 55.5990933, 37.7093538 55.5990966)",,,,,,,
781335363,3184993653,0,313260881,cycleway,False,33.381,"LINESTRING (37.7092974 55.5990933, 37.7087771 55.5991542)",,,,,,,
781335468,3185266862,0,313260881,cycleway,False,2.93,"LINESTRING (37.7095758 55.5993295, 37.7096139 55.5993447)",,,,,,,
781335468,3185266861,0,313260881,cycleway,False,8.911,"LINESTRING (37.7095758 55.5993295, 37.7094362 55.5993437)",,,,,,,
781335522,3579314336,0,313260881,cycleway,False,3.574,"LINESTRING (37.7086394 55.5990392, 37.7086265 55.5990705)",,,,,,,
781335522,3191709117,0,313260881,cycleway,False,4.854,"LINESTRING (37.7086394 55.5990392, 37.7086929 55.5990077)",,,,,,,
781335536,3191709132,0,313260881,cycleway,False,3.998,"LINESTRING (37.7098114 55.5996716, 37.7097766 55.5996415)",,,,,,,
781335565,3191709132,0,313260881,cycleway,False,11.019,"LINESTRING (37.7096335 55.5995842, 37.7097766 55.5996415)",,,,,,,
781335565,3191709130,0,313260881,cycleway,False,12.826,"LINESTRING (37.7096335 55.5995842, 37.7094366 55.5995537)",,,,,,,
787689601,1978397345,0,338214561,cycleway,False,22.0,"LINESTRING (37.7883408 55.6459935, 37.7885067 55.6461678)",,,,,,,
787689601,1978397343,0,338214561,cycleway,False,11.789,"LINESTRING (37.7883408 55.6459935, 37.7883447 55.6458875)",,,,,,,
787700315,787700392,0,685032401,cycleway,False,55.611,"LINESTRING (37.778247 55.6498378, 37.7774727 55.6495944)",,,,,,,
787700315,1978397368,0,685032401,cycleway,False,38.833,"LINESTRING (37.778247 55.6498378, 37.778805 55.6499889)",,,,,,,
787700319,787700384,0,685032400,cycleway,False,47.286,"LINESTRING (37.7844895 55.6506966, 37.7837792 55.6508388)",,,,,,,
787700319,3452856899,0,685032400,cycleway,False,9.112,"LINESTRING (37.7844895 55.6506966, 37.784633 55.650684)",,,,,,,
787700329,2344609612,0,685032400,cycleway,False,14.419,"LINESTRING (37.7858521 55.6508674, 37.7856367 55.6508222)",,,,,,,
787700329,787700438,0,685032400,cycleway,False,47.864,"LINESTRING (37.7858521 55.6508674, 37.7865254 55.6510698)",,,,,,,
787700332,1977873415,0,685032401,cycleway,False,39.27,"LINESTRING (37.7755132 55.6490405, 37.7749014 55.649115)",,,,,,,
787700332,787700423,0,685032401,cycleway,False,12.826,"LINESTRING (37.7755132 55.6490405, 37.7757115 55.6490685)",,,,,,,
787700334,1978397368,0,685032400,cycleway,False,22.948,"LINESTRING (37.7791467 55.6500625, 37.778805 55.6499889)",,,,,,,
787700334,787700435,0,685032400,cycleway,False,66.673,"LINESTRING (37.7791467 55.6500625, 37.7801454 55.6502674)",,,,,,,
787700340,787700407,0,685032400,cycleway,False,15.532,"LINESTRING (37.7849568 55.6507326, 37.7847194 55.650693)",,,,,,,
787700340,1978397376,0,685032400,cycleway,False,19.709,"LINESTRING (37.7849568 55.6507326, 37.785263 55.6507722)",,,,,,,
787700347,787700426,0,685032400,cycleway,False,87.57,"LINESTRING (37.7824022 55.6507502, 37.7811085 55.6504546)",,,,,,,
787700347,787700433,0,685032400,cycleway,False,25.326,"LINESTRING (37.7824022 55.6507502, 37.782787 55.650819)",,,,,,,
787700353,787700438,0,685032400,cycleway,False,19.78,"LINESTRING (37.7868211 55.6511315, 37.7865254 55.6510698)",,,,,,,
787700353,1978397382,0,685032400,cycleway,False,25.019,"LINESTRING (37.7868211 55.6511315, 37.7871932 55.6512124)",,,,,,,
787700356,1978397359,0,685032401,cycleway,False,59.866,"LINESTRING (37.7769546 55.6494521, 37.7761292 55.649182)",,,,,,,
787700356,787700392,0,685032401,cycleway,False,36.153,"LINESTRING (37.7769546 55.6494521, 37.7774727 55.6495944)",,,,,,,
787700384,787700395,0,685032400,cycleway,False,28.565,"LINESTRING (37.7837792 55.6508388, 37.7833264 55.6508656)",,,,,,,
787700384,787700319,0,685032400,cycleway,False,47.286,"LINESTRING (37.7837792 55.6508388, 37.7844895 55.6506966)",,,,,,,
787700392,787700356,0,685032401,cycleway,False,36.153,"LINESTRING (37.7774727 55.6495944, 37.7769546 55.6494521)",,,,,,,
787700392,787700315,0,685032401,cycleway,False,55.611,"LINESTRING (37.7774727 55.6495944, 37.778247 55.6498378)",,,,,,,
787700395,787700433,0,685032400,cycleway,False,34.236,"LINESTRING (37.7833264 55.6508656, 37.782787 55.650819)",,,,,,,
787700395,787700384,0,685032400,cycleway,False,28.565,"LINESTRING (37.7833264 55.6508656, 37.7837792 55.6508388)",,,,,,,
787700407,3452856899,0,685032400,cycleway,False,5.512,"LINESTRING (37.7847194 55.650693, 37.784633 55.650684)",,,,,,,
787700407,787700340,0,685032400,cycleway,False,15.532,"LINESTRING (37.7847194 55.650693, 37.7849568 55.6507326)",,,,,,,
787700423,787700332,0,685032401,cycleway,False,12.826,"LINESTRING (37.7757115 55.6490685, 37.7755132 55.6490405)",,,,,,,
787700423,1978397359,0,685032401,cycleway,False,29.088,"LINESTRING (37.7757115 55.6490685, 37.7761292 55.649182)",,,,,,,
787700426,787700435,0,685032400,cycleway,False,63.911,"LINESTRING (37.7811085 55.6504546, 37.7801454 55.6502674)",,,,,,,
787700426,787700347,0,685032400,cycleway,False,87.57,"LINESTRING (37.7811085 55.6504546, 37.7824022 55.6507502)",,,,,,,
787700433,787700347,0,685032400,cycleway,False,25.326,"LINESTRING (37.782787 55.650819, 37.7824022 55.6507502)",,,,,,,
787700433,787700395,0,685032400,cycleway,False,34.236,"LINESTRING (37.782787 55.650819, 37.7833264 55.6508656)",,,,,,,
787700435,787700334,0,685032400,cycleway,False,66.673,"LINESTRING (37.7801454 55.6502674, 37.7791467 55.6500625)",,,,,,,
787700435,787700426,0,685032400,cycleway,False,63.911,"LINESTRING (37.7801454 55.6502674, 37.7811085 55.6504546)",,,,,,,
787700438,787700329,0,685032400,cycleway,False,47.864,"LINESTRING (37.7865254 55.6510698, 37.7858521 55.6508674)",,,,,,,
787700438,787700353,0,685032400,cycleway,False,19.78,"LINESTRING (37.7865254 55.6510698, 37.7868211 55.6511315)",,,,,,,
